edad,ingreso,gasto,ahorros,compra
25,724.5,588.75,135.75,192.55
45,2541.74,1692.5,849.24,493.24
18,1304.89,436.91,867.98,147.4
18,244.6,200.0,44.6,121.93
49,596.76,200.0,396.76,37.94
18,310.43,310.43,0.0,130.28
49,5439.75,3874.22,1565.53,1860.91
36,1744.28,1744.28,0.0,898.54
18,5098.55,4762.58,335.97,1983.08
31,2478.57,1605.74,872.83,766.3
18,1514.02,694.91,819.11,286.76
37,1503.89,1131.28,372.61,219.93
37,955.36,706.23,249.13,294.7
36,6550.48,4559.55,1990.93,2206.01
18,2657.18,1969.77,687.41,824.63
32,1825.89,1304.21,521.68,401.44
22,971.2,891.56,79.64,327.88
38,1226.25,846.11,380.14,298.41
45,2982.98,2015.9,967.08,575.57
18,2322.99,1273.61,1049.38,571.86
38,1635.6,1313.02,322.58,485.37
53,2857.74,2425.6,432.14,1062.14
42,2270.11,1647.28,622.83,443.02
65,824.94,574.31,250.63,176.39
35,782.15,782.15,0.0,304.55
24,1661.12,938.97,722.15,518.0
18,925.59,879.85,45.74,565.99
23,1587.85,905.82,682.03,198.82
31,1261.54,947.11,314.43,313.24
53,4988.14,3689.5,1298.64,1206.83
53,547.06,511.86,35.2,201.89
38,1315.08,1315.08,0.0,765.77
60,1073.03,1073.03,0.0,259.73
46,899.75,580.35,319.4,168.13
44,3222.57,2726.61,495.96,1638.39
18,1607.95,976.47,631.48,164.29
42,334.06,334.06,0.0,183.02
18,1145.04,1095.32,49.72,636.04
18,627.16,200.0,427.16,69.45
26,2838.8,1206.0,1632.8,378.91
45,985.72,985.72,0.0,328.07
30,513.12,513.12,0.0,106.87
42,3285.78,2314.75,971.03,522.44
27,3274.46,2741.81,532.65,660.24
21,1243.42,975.3,268.12,207.68
49,932.63,475.92,456.71,38.28
52,2278.05,1617.24,660.81,482.11
60,497.99,497.99,0.0,145.93
48,2786.23,2631.66,154.57,1152.66
30,1081.92,200.0,881.92,11.48
37,1140.98,499.29,641.69,255.16
18,1047.06,400.01,647.05,200.73
23,845.94,200.0,645.94,133.87
35,1717.82,1416.43,301.39,472.62
18,3683.6,2236.92,1446.68,1114.39
45,824.83,824.83,0.0,258.92
43,950.65,658.16,292.49,376.3
32,1618.03,1171.17,446.86,333.23
40,4492.74,2835.23,1657.51,634.41
21,1595.15,1074.04,521.11,248.98
47,980.43,782.33,198.1,267.56
21,2756.68,1243.04,1513.64,378.07
18,18209.29,10887.93,7321.36,2241.06
23,306.07,306.07,0.0,100.52
30,2036.43,1320.28,716.15,588.61
22,631.21,423.34,207.87,183.96
32,2949.65,2091.71,857.94,485.46
55,627.97,369.79,258.18,138.1
32,2179.92,1468.36,711.56,776.22
61,2576.11,2232.1,344.01,938.28
18,8854.42,7474.78,1379.64,2948.63
57,2043.97,1775.86,268.11,551.38
32,441.73,421.4,20.33,253.74
39,1516.25,1198.51,317.74,454.02
41,2379.45,1990.35,389.1,543.96
33,1033.88,908.49,125.39,307.82
27,503.76,226.95,276.81,93.18
42,991.14,562.01,429.13,313.72
18,3021.42,2309.79,711.63,1088.27
36,2670.9,1681.37,989.53,885.05
39,1840.07,1471.27,368.8,686.15
18,1132.41,549.69,582.72,150.85
23,8981.45,7659.33,1322.12,4351.46
32,1047.53,697.08,350.45,64.68
18,1395.43,200.0,1195.43,157.19
60,5527.16,3683.03,1844.13,1313.67
33,2738.31,2336.04,402.27,882.07
29,1270.02,998.24,271.78,417.81
32,1288.64,851.0,437.64,479.86
37,989.06,926.74,62.32,511.51
38,469.09,469.09,0.0,158.66
41,587.95,200.0,387.95,155.26
18,703.97,399.34,304.63,223.71
36,3100.3,1843.47,1256.83,812.78
36,928.11,758.09,170.02,233.98
32,1354.54,818.69,535.85,354.72
48,719.12,311.43,407.69,186.55
18,1310.5,1174.27,136.23,277.65
41,948.1,452.23,495.87,116.04
32,5077.34,4018.75,1058.59,2395.94
18,1071.9,628.94,442.96,391.22
47,1622.89,1442.72,180.17,631.87
43,3366.69,2722.99,643.7,932.87
18,1586.08,953.06,633.02,203.86
53,4712.67,3383.23,1329.44,1379.75
42,10839.19,7015.05,3824.14,2669.27
33,643.0,643.0,0.0,296.12
28,979.27,979.27,0.0,281.07
58,6131.21,5082.41,1048.8,1057.03
57,2477.68,2298.02,179.66,1161.11
48,4490.8,3556.26,934.54,877.08
24,1766.48,1223.03,543.45,621.09
31,820.02,397.65,422.37,36.03
25,1135.27,794.03,341.24,189.69
32,866.1,582.44,283.66,176.5
18,1396.63,287.65,1108.98,122.15
27,1215.62,644.6,571.02,227.12
18,514.6,514.6,0.0,186.2
31,1590.87,959.4,631.47,279.53
38,799.98,289.28,510.7,230.69
23,866.91,575.2,291.71,134.14
35,2217.28,1584.84,632.44,375.93
29,5061.07,4041.68,1019.39,1485.83
35,789.2,461.6,327.6,155.87
36,1001.09,884.81,116.28,236.86
18,1131.79,806.01,325.78,196.93
34,1376.17,1376.17,0.0,898.93
36,1015.48,1015.48,0.0,374.19
37,740.98,243.77,497.21,159.43
30,163.49,163.49,0.0,62.46
18,446.83,200.0,246.83,44.24
48,1801.57,1363.24,438.33,754.19
32,453.92,453.92,0.0,177.88
42,2336.23,1698.29,637.94,805.43
59,934.2,228.5,705.7,84.75
30,804.03,590.9,213.13,355.87
31,1402.64,378.7,1023.94,58.11
25,1348.75,882.07,466.68,114.8
39,482.83,228.3,254.53,83.07
44,3622.71,3434.02,188.69,1608.62
25,1231.71,676.98,554.73,237.77
54,666.82,200.0,466.82,112.13
52,6332.7,4773.1,1559.6,2471.67
18,3029.62,2866.48,163.14,1375.78
31,2470.86,1509.29,961.57,456.57
48,873.26,488.71,384.55,181.79
36,495.55,200.0,295.55,81.58
19,1447.5,1328.88,118.62,707.16
18,821.72,472.46,349.26,79.96
57,548.46,548.46,0.0,75.39
18,538.06,538.06,0.0,144.72
32,2406.5,1945.31,461.19,1060.24
36,5526.85,4356.63,1170.22,1300.98
18,832.73,525.75,306.98,264.13
35,9042.17,7588.93,1453.24,1794.05
45,1447.62,1184.92,262.7,416.57
53,917.93,828.84,89.09,273.31
21,2297.27,1496.36,800.91,642.61
34,2580.81,2349.59,231.22,1290.69
36,2151.43,1892.25,259.18,708.62
50,836.46,689.51,146.95,283.0
34,2055.56,1199.83,855.73,659.55
33,3189.87,1819.46,1370.41,858.98
57,564.17,262.52,301.65,0.0
48,793.54,328.96,464.58,106.37
33,1374.8,829.67,545.13,158.63
36,2851.99,2457.45,394.54,1268.18
31,2086.34,1756.29,330.05,675.39
18,1637.7,1318.91,318.79,536.72
27,1554.91,1554.91,0.0,650.71
54,1640.72,1164.65,476.07,193.73
26,2070.55,1784.63,285.92,1069.22
45,2243.4,1390.9,852.5,646.45
35,2500.05,1634.23,865.82,788.46
18,826.59,755.26,71.33,138.56
24,1828.12,1089.89,738.23,485.78
18,451.69,200.0,251.69,93.21
26,2631.56,1751.92,879.64,569.61
27,919.01,418.07,500.94,194.56
51,4184.27,1967.68,2216.59,661.3
59,1645.23,1212.63,432.6,656.13
18,3604.23,3465.6,138.63,1016.85
18,762.89,740.37,22.52,300.82
27,942.46,617.06,325.4,179.65
37,1121.94,1100.06,21.88,576.59
54,986.41,637.59,348.82,135.8
47,652.89,310.44,342.45,123.37
54,1492.97,1205.45,287.52,419.26
42,865.01,865.01,0.0,199.63
40,3402.83,2760.83,642.0,795.43
35,1893.71,1106.64,787.07,591.49
38,1356.57,1069.13,287.44,528.03
43,1291.11,1034.51,256.6,628.77
37,2674.1,1031.13,1642.97,285.59
57,1549.39,1549.39,0.0,504.06
34,1672.56,1499.39,173.17,445.62
51,463.81,200.0,263.81,89.39
18,4883.77,3817.44,1066.33,1258.58
18,1421.53,1075.65,345.88,464.57
56,2572.36,2499.42,72.94,994.89
25,1046.21,1046.21,0.0,539.49
19,4175.61,1789.36,2386.25,976.85
48,1159.53,513.04,646.49,166.81
18,3876.0,3694.42,181.58,1260.43
18,1711.69,881.59,830.1,425.44
33,1093.0,618.62,474.38,293.26
42,471.32,401.05,70.27,62.01
31,1654.1,1315.39,338.71,770.36
56,2035.56,1511.85,523.71,578.49
20,1123.99,676.17,447.82,182.09
39,1181.06,797.87,383.19,285.89
54,2034.97,1794.51,240.46,595.95
25,3948.08,2733.83,1214.25,1042.02
19,249.03,200.0,49.03,76.79
40,3212.64,2250.35,962.29,1148.85
52,1029.36,990.72,38.64,376.83
18,3186.89,2627.68,559.21,984.26
61,5073.63,4182.46,891.17,958.83
31,1132.12,1046.98,85.14,514.62
46,748.29,275.31,472.98,133.93
33,4060.94,2829.4,1231.54,1521.63
22,672.27,200.0,472.27,31.78
48,740.93,483.85,257.08,152.14
44,401.13,200.0,201.13,131.72
18,2524.4,1977.42,546.98,988.2
25,957.29,571.03,386.26,342.66
18,1717.53,1717.53,0.0,715.59
34,2896.53,2258.95,637.58,1094.81
45,293.61,293.61,0.0,29.58
26,1268.92,705.12,563.8,151.25
18,406.18,334.38,71.8,103.49
49,4427.6,3252.15,1175.45,1393.35
29,1686.87,1145.71,541.16,485.21
48,1812.75,1106.57,706.18,579.61
36,4312.91,3167.64,1145.27,1650.01
24,1763.85,1399.95,363.9,836.35
47,1198.41,989.73,208.68,547.96
32,1014.87,609.12,405.75,273.66
34,532.74,387.41,145.33,187.64
39,2708.45,1526.09,1182.36,710.58
18,2557.19,2237.38,319.81,657.88
48,298.39,200.0,98.39,84.69
28,1070.62,800.64,269.98,383.87
44,3661.83,3149.09,512.74,953.5
54,2359.83,1444.7,915.13,380.9
18,1830.9,1182.92,647.98,641.88
36,1807.87,997.65,810.22,349.82
32,1970.94,1628.75,342.19,870.03
53,365.71,247.57,118.14,142.72
36,339.12,339.12,0.0,74.88
49,811.95,503.94,308.01,310.89
42,5252.89,4243.88,1009.01,1394.36
39,2420.24,1946.92,473.32,1101.48
64,1541.35,998.31,543.04,226.3
40,2950.8,2016.92,933.88,456.88
38,539.38,539.38,0.0,170.21
25,1465.28,1267.88,197.4,268.07
62,3422.0,2240.23,1181.77,1019.49
35,2815.23,2314.13,501.1,1189.47
35,394.74,394.74,0.0,199.69
43,1934.21,1505.25,428.96,796.09
39,409.49,381.82,27.67,76.3
47,911.12,911.12,0.0,262.84
46,879.39,879.39,0.0,412.3
36,4215.03,3318.45,896.58,1726.27
68,4638.85,4194.04,444.81,823.46
36,2037.9,1786.91,250.99,497.59
55,1346.95,1346.95,0.0,560.49
35,623.87,200.0,423.87,21.74
47,1414.55,1414.55,0.0,707.25
36,5376.63,3103.96,2272.67,1541.25
50,2327.64,1782.76,544.88,350.57
74,4635.94,4145.78,490.16,1883.84
52,2423.68,1313.18,1110.5,409.59
26,3038.97,1700.83,1338.14,425.0
35,717.02,200.0,517.02,121.07
57,1029.14,656.73,372.41,267.45
55,334.15,334.15,0.0,155.87
33,3002.04,2101.74,900.3,1138.54
52,719.94,719.94,0.0,365.58
43,1816.79,1158.26,658.53,457.23
63,3751.59,2256.71,1494.88,1218.14
39,1027.29,328.23,699.06,102.96
37,3149.64,2843.63,306.01,1363.57
52,1196.97,886.61,310.36,330.13
18,1008.41,848.18,160.23,304.54
43,5054.01,2996.49,2057.52,1576.92
41,1060.42,621.64,438.78,203.23
23,694.36,508.22,186.14,408.5
28,350.08,200.0,150.08,19.7
20,9514.11,7241.12,2272.99,3422.13
29,1456.79,902.09,554.7,463.89
33,1503.43,1105.55,397.88,509.03
43,4120.62,3407.52,713.1,1874.29
29,1153.34,466.31,687.03,196.97
24,5853.38,4895.82,957.56,1237.59
49,1501.35,1145.27,356.08,482.11
30,1250.96,865.92,385.04,312.74
18,2248.2,1783.66,464.54,522.88
20,1981.99,1306.86,675.13,252.03
54,755.68,755.68,0.0,298.6
40,4848.93,2866.89,1982.04,1282.7
35,3457.19,2281.93,1175.26,561.12
18,2742.94,1827.61,915.33,654.8
25,3914.48,3088.93,825.55,1411.79
18,2446.89,1583.92,862.97,358.48
40,541.98,340.46,201.52,131.63
59,1295.15,1265.02,30.13,485.4
47,1315.08,719.2,595.88,303.14
38,8947.66,5907.61,3040.05,3065.97
18,437.48,200.0,237.48,0.0
53,3459.94,2876.94,583.0,856.97
30,1270.17,464.68,805.49,175.87
45,406.5,406.5,0.0,181.11
41,4851.85,3393.02,1458.83,1820.38
42,844.03,747.72,96.31,424.04
51,589.46,200.0,389.46,54.34
35,2843.92,1803.37,1040.55,683.55
20,1994.8,1519.07,475.73,728.14
38,929.03,929.03,0.0,346.54
43,1651.11,1116.37,534.74,600.18
30,1689.5,1610.07,79.43,517.07
21,2490.35,1533.05,957.3,608.21
27,1448.93,975.52,473.41,542.44
37,2196.37,1148.74,1047.63,525.93
45,1975.15,1949.64,25.51,474.13
34,2229.62,2194.3,35.32,1225.86
30,2354.37,1552.72,801.65,603.4
28,917.95,917.95,0.0,526.73
40,482.02,482.02,0.0,50.73
25,875.71,629.75,245.96,337.01
62,1387.35,686.44,700.91,217.53
60,1006.61,1006.61,0.0,270.8
25,5310.49,4891.62,418.87,1958.74
36,2672.02,2185.87,486.15,1202.64
28,3912.5,3430.21,482.29,1871.54
28,2662.67,1761.73,900.94,875.39
51,1216.24,495.92,720.32,258.53
18,490.22,391.71,98.51,215.14
18,2592.37,1626.43,965.94,764.91
49,2436.59,2342.28,94.31,464.53
18,3377.9,2581.47,796.43,745.11
28,3527.11,3076.96,450.15,1656.89
38,725.77,637.48,88.29,207.91
30,915.59,915.59,0.0,193.06
32,1736.92,1708.02,28.9,927.15
39,852.33,852.33,0.0,342.59
18,350.12,200.0,150.12,72.29
36,2644.73,1144.25,1500.48,585.82
55,836.09,836.09,0.0,453.95
44,2042.32,1946.77,95.55,439.96
33,1973.77,1501.95,471.82,477.04
36,1301.22,855.89,445.33,281.35
18,312.24,200.0,112.24,122.15
35,1250.34,412.28,838.06,153.24
53,483.54,200.0,283.54,149.08
36,3101.89,1426.13,1675.76,326.49
27,530.13,530.13,0.0,94.16
43,1921.43,1575.83,345.6,480.92
40,1799.54,810.68,988.86,386.44
67,3253.17,1271.84,1981.33,733.21
26,10438.33,9715.52,722.81,4202.2
46,178.19,178.19,0.0,110.2
20,587.4,587.4,0.0,151.02
21,2728.75,1988.92,739.83,437.88
29,1779.41,1446.03,333.38,620.38
38,1824.61,889.13,935.48,229.43
38,2313.61,2178.21,135.4,569.11
27,711.74,711.74,0.0,416.83
25,2440.29,1542.58,897.71,234.28
18,1010.09,746.86,263.23,409.16
31,1443.18,1010.91,432.27,425.01
24,1186.14,1006.43,179.71,306.4
40,275.1,200.0,75.1,165.25
29,1223.8,901.49,322.31,371.25
53,457.79,350.72,107.07,185.03
18,2183.5,1306.04,877.46,332.67
48,910.67,910.67,0.0,209.04
34,2785.46,2423.17,362.29,594.13
44,2622.52,2087.5,535.02,862.01
39,965.72,831.91,133.81,295.22
26,1689.25,800.86,888.39,448.42
33,909.16,200.0,709.16,90.25
27,2749.75,2177.1,572.65,737.66
26,913.6,375.98,537.62,125.16
48,834.23,834.23,0.0,407.56
18,1550.07,1357.63,192.44,739.87
24,464.82,464.82,0.0,186.94
26,360.15,200.0,160.15,144.2
35,7356.91,4809.0,2547.91,2165.53
34,1123.15,602.01,521.14,369.81
31,450.4,200.0,250.4,44.96
24,997.37,856.81,140.56,521.95
24,496.95,440.97,55.98,255.52
30,633.23,556.88,76.35,235.26
30,1595.72,1385.31,210.41,654.4
56,1990.04,1674.54,315.5,716.21
26,1098.3,956.32,141.98,241.99
38,2427.72,1439.49,988.23,361.4
48,1394.8,1391.66,3.14,391.08
18,1215.41,980.37,235.04,549.35
48,746.16,535.28,210.88,134.35
52,1304.62,803.48,501.14,417.66
35,430.74,430.74,0.0,84.33
23,2739.07,1609.49,1129.58,716.23
33,885.19,885.19,0.0,380.05
40,2306.96,1474.99,831.97,573.72
18,1465.3,329.86,1135.44,45.39
25,1895.64,1429.79,465.85,589.39
26,1344.29,1313.77,30.52,689.08
61,395.49,200.0,195.49,72.78
32,2706.45,2069.63,636.82,399.03
18,3141.59,2362.07,779.52,687.74
18,1058.18,744.47,313.71,366.8
23,1608.73,1501.33,107.4,790.16
52,201.29,201.29,0.0,68.28
44,1942.58,1016.75,925.83,669.06
33,2561.18,1766.62,794.56,928.67
34,437.52,200.0,237.52,106.86
32,9933.19,7519.61,2413.58,4305.99
18,568.42,279.21,289.21,62.21
38,328.41,328.41,0.0,87.3
48,1009.77,747.16,262.61,325.72
37,1135.08,977.37,157.71,349.85
53,1518.72,1355.53,163.19,832.91
45,396.68,396.68,0.0,271.58
31,3577.54,3040.36,537.18,1719.47
40,2054.53,1783.72,270.81,625.13
42,4152.07,3401.99,750.08,1235.18
41,2994.22,2330.72,663.5,568.39
21,126.79,126.79,0.0,96.49
55,7416.61,6105.39,1311.22,2581.09
53,1434.7,984.35,450.35,509.5
18,1833.53,1084.03,749.5,146.92
33,6429.32,4774.02,1655.3,2137.87
39,827.8,827.8,0.0,419.47
37,1959.07,1586.78,372.29,1026.16
33,1793.95,1718.39,75.56,580.48
19,3834.39,2649.8,1184.59,1353.28
34,1638.89,1009.78,629.11,483.99
54,997.73,399.45,598.28,110.93
41,1706.17,1706.17,0.0,885.88
60,3113.98,2264.18,849.8,779.5
21,1467.76,1467.76,0.0,277.81
55,661.31,661.31,0.0,231.22
65,839.21,839.21,0.0,162.51
48,702.88,200.0,502.88,88.74
55,1563.82,1159.21,404.61,616.98
26,1477.03,925.67,551.36,515.0
39,2220.35,1948.01,272.34,609.4
45,1998.6,1651.55,347.05,588.43
18,5609.34,3500.43,2108.91,1965.8
58,846.92,200.0,646.92,113.28
55,4568.12,2882.61,1685.51,1471.87
59,1247.37,1247.37,0.0,348.89
36,874.44,316.4,558.04,102.85
45,1190.46,952.94,237.52,507.01
31,1225.49,487.39,738.1,183.52
42,2626.22,2510.6,115.62,1188.93
53,502.04,238.0,264.04,152.4
25,792.8,792.8,0.0,188.84
43,3245.84,2379.19,866.65,542.99
30,647.9,404.33,243.57,78.51
31,426.69,244.48,182.21,88.42
18,3420.13,2757.96,662.17,1432.52
21,1059.14,1059.14,0.0,302.57
30,1913.73,1913.73,0.0,754.95
47,1319.52,1218.48,101.04,567.48
39,6995.6,4044.14,2951.46,1756.69
30,1255.68,520.78,734.9,121.38
29,1727.64,391.07,1336.57,152.16
20,1535.62,1523.3,12.32,505.8
37,5369.89,4081.06,1288.83,2426.54
51,648.61,200.0,448.61,94.82
49,2005.19,1421.64,583.55,679.27
45,1781.44,1434.38,347.06,420.31
59,953.87,552.95,400.92,193.36
18,3199.33,2140.35,1058.98,476.18
56,544.92,200.0,344.92,173.38
35,1334.03,1173.68,160.35,444.2
33,1264.99,962.03,302.96,599.93
18,6040.79,4591.57,1449.22,1250.75
33,1698.13,883.48,814.65,520.84
26,1190.64,1109.34,81.3,612.1
44,1704.23,1588.79,115.44,781.67
34,1489.62,1429.89,59.73,784.33
55,3728.64,3086.67,641.97,1381.25
18,371.29,371.29,0.0,103.73
23,155.22,155.22,0.0,0.0
33,6055.86,5277.32,778.54,2451.61
55,678.99,254.49,424.5,123.77
46,1042.34,699.26,343.08,259.94
18,2350.71,1820.57,530.14,627.52
18,1487.25,1487.25,0.0,643.14
18,792.91,554.71,238.2,315.28
38,1444.14,1233.45,210.69,383.8
33,4560.29,2551.32,2008.97,436.02
28,1498.69,922.9,575.79,311.66
34,1397.23,1149.41,247.82,699.51
32,1411.61,1411.61,0.0,483.17
19,2033.48,1866.78,166.7,557.86
18,1908.23,1080.48,827.75,311.45
75,1017.3,429.46,587.84,254.8
52,2266.57,1362.9,903.67,735.3
54,1392.07,1384.61,7.46,774.25
58,652.33,200.0,452.33,11.34
18,3340.06,2005.89,1334.17,1075.41
39,1165.84,1165.84,0.0,657.02
18,4619.29,3564.19,1055.1,1891.44
18,1790.56,1475.91,314.65,796.88
21,996.34,453.25,543.09,178.93
35,2327.02,1805.69,521.33,586.07
22,1716.57,767.59,948.98,388.88
42,5498.17,4151.88,1346.29,1125.6
18,2396.64,2072.16,324.48,864.91
37,3175.14,1808.08,1367.06,600.98
31,5442.39,2933.17,2509.22,605.06
39,1636.73,914.14,722.59,285.68
20,1165.84,1105.21,60.63,385.14
39,3537.5,2556.52,980.98,1314.59
18,868.29,801.87,66.42,200.21
21,2183.89,1588.39,595.5,380.98
49,638.72,200.0,438.72,84.17
27,4586.18,3698.54,887.64,1822.98
50,1242.01,612.51,629.5,310.73
51,1022.21,902.7,119.51,409.39
35,288.65,288.65,0.0,152.66
18,1688.66,1354.74,333.92,662.43
37,1006.3,399.16,607.14,191.68
39,665.4,665.4,0.0,233.61
18,590.82,343.65,247.17,89.09
33,663.59,663.59,0.0,232.78
21,203.4,203.4,0.0,107.64
24,2990.52,2711.37,279.15,672.69
30,2068.05,1164.97,903.08,310.34
28,1710.69,1339.2,371.49,376.43
42,633.96,597.33,36.63,234.65
28,1405.82,1237.54,168.28,424.87
46,2131.01,1692.97,438.04,482.89
47,2904.59,2904.59,0.0,987.62
47,1239.63,433.78,805.85,374.69
22,8904.45,7953.86,950.59,4300.53
33,2915.9,1904.16,1011.74,903.79
25,978.06,341.65,636.41,170.46
18,1595.99,1061.93,534.06,241.78
48,357.99,357.99,0.0,102.66
42,980.83,980.83,0.0,219.97
28,2886.99,2318.87,568.12,581.58
18,2175.79,1297.68,878.11,769.73
25,1368.97,539.46,829.51,397.31
38,2836.89,1762.98,1073.91,878.77
29,600.57,220.35,380.22,80.73
18,895.28,582.83,312.45,286.37
54,2022.93,1774.97,247.96,768.9
21,2481.32,2381.61,99.71,496.65
35,1655.67,1476.58,179.09,751.1
27,622.72,461.82,160.9,124.62
32,456.03,302.69,153.34,13.69
42,3766.43,2789.42,977.01,1401.84
18,2779.51,2176.5,603.01,1205.0
18,959.03,585.89,373.14,226.94
36,5841.82,4642.68,1199.14,1700.56
22,8963.12,8173.61,789.51,2847.87
18,4090.56,2463.83,1626.73,1329.46
42,269.47,200.0,69.47,158.75
35,4096.27,2467.75,1628.52,1325.54
31,3618.3,2626.12,992.18,1345.66
44,689.98,689.98,0.0,284.38
32,2985.45,1755.76,1229.69,1121.6
46,1076.78,713.01,363.77,343.75
31,1485.12,1030.26,454.86,184.47
46,2020.64,674.07,1346.57,243.83
21,625.46,625.46,0.0,219.28
21,2797.84,1650.52,1147.32,495.61
32,539.89,387.39,152.5,182.21
32,575.17,200.0,375.17,115.18
26,1252.65,1145.17,107.48,372.93
41,5743.91,5510.17,233.74,2963.46
37,1766.34,1458.59,307.75,460.49
18,834.75,648.82,185.93,292.44
27,5145.52,3229.09,1916.43,828.91
18,2851.92,1727.64,1124.28,350.09
34,836.21,200.0,636.21,92.56
18,5039.49,3252.74,1786.75,1685.48
41,1901.08,1901.08,0.0,633.22
31,2034.51,1692.89,341.62,739.58
46,963.39,568.39,395.0,337.05
18,3245.37,2169.94,1075.43,774.38
38,2800.34,2399.75,400.59,1199.87
43,638.31,487.72,150.59,338.8
30,887.77,232.75,655.02,96.45
18,5970.43,3711.39,2259.04,1343.99
28,869.01,757.55,111.46,516.75
18,1024.58,207.55,817.03,108.17
45,3133.66,1845.58,1288.08,420.65
23,698.93,698.93,0.0,408.26
60,1088.22,646.99,441.23,150.46
51,645.08,579.12,65.96,293.1
42,827.4,578.46,248.94,176.82
43,5465.07,3397.05,2068.02,2084.24
20,3563.25,2165.03,1398.22,752.76
28,865.23,865.23,0.0,297.46
54,1471.37,1125.2,346.17,314.35
23,972.45,731.41,241.04,395.08
18,3241.77,2002.97,1238.8,881.11
26,883.6,883.6,0.0,313.95
18,1556.02,1284.21,271.81,322.42
18,848.0,848.0,0.0,427.01
53,1930.2,1084.85,845.35,344.28
39,787.22,531.52,255.7,312.25
18,391.3,200.0,191.3,58.32
55,426.05,203.25,222.8,111.58
21,2517.01,1525.9,991.11,736.37
18,2421.91,1601.09,820.82,752.71
44,3667.34,1871.15,1796.19,561.34
35,339.33,200.0,139.33,0.0
27,1788.95,793.58,995.37,418.29
23,1681.5,760.25,921.25,292.38
46,3147.17,2594.86,552.31,476.76
47,2360.6,1328.88,1031.72,752.05
41,562.24,200.0,362.24,59.47
18,1479.8,944.79,535.01,349.69
47,1451.61,1451.61,0.0,677.7
52,2295.05,1595.54,699.51,463.81
56,2219.08,2219.08,0.0,983.61
33,864.15,722.68,141.47,321.99
52,1210.49,1210.49,0.0,336.02
48,1207.19,433.09,774.1,106.51
21,2800.75,1887.09,913.66,565.99
18,5292.65,4685.82,606.83,2753.7
38,3696.44,2269.84,1426.6,1239.76
35,1967.86,1141.76,826.1,691.53
18,2233.38,1664.45,568.93,652.72
34,866.56,813.95,52.61,361.25
42,3618.05,2879.04,739.01,1543.7
21,1034.02,913.98,120.04,516.25
46,2110.8,1699.18,411.62,466.62
18,4900.18,3085.98,1814.2,1355.31
18,3182.85,2115.0,1067.85,688.03
18,1047.46,687.24,360.22,329.67
32,1081.5,428.01,653.49,121.51
22,1518.03,1503.85,14.18,844.1
18,3338.04,2499.76,838.28,833.73
26,664.09,664.09,0.0,207.51
33,679.06,200.0,479.06,84.44
21,1143.18,668.68,474.5,124.92
40,2970.08,2010.79,959.29,1022.92
24,2092.38,1812.28,280.1,852.29
20,2283.39,1792.36,491.03,732.19
49,709.58,455.63,253.95,248.15
40,335.4,335.4,0.0,94.98
45,2803.99,2256.18,547.81,971.08
18,547.03,547.03,0.0,93.88
32,2841.14,2306.92,534.22,1460.3
44,437.33,200.0,237.33,50.53
18,2856.73,2360.66,496.07,1086.77
23,958.83,471.98,486.85,384.32
18,10131.73,6837.78,3293.95,1684.69
33,2866.0,2866.0,0.0,1429.0
18,1903.76,1482.58,421.18,702.29
18,1482.0,940.75,541.25,374.75
18,3974.45,3197.52,776.93,732.0
21,680.34,680.34,0.0,288.78
23,2785.02,2785.02,0.0,1394.67
18,824.54,448.66,375.88,257.66
24,3335.41,2548.51,786.9,694.68
18,1561.47,1105.41,456.06,540.02
18,2409.48,2409.48,0.0,1131.73
25,880.3,880.3,0.0,526.74
29,2209.58,1560.84,648.74,511.54
28,1980.09,1401.06,579.03,708.73
35,3611.98,3212.66,399.32,1386.21
21,760.89,402.72,358.17,138.0
51,1029.42,366.36,663.06,88.27
58,2492.31,1886.52,605.79,626.46
41,3702.02,2395.51,1306.51,1162.64
32,1319.97,1111.8,208.17,324.88
24,1823.0,979.09,843.91,279.21
18,2679.49,1967.89,711.6,845.96
18,251.06,200.0,51.06,123.28
18,512.11,204.97,307.14,117.97
26,552.37,552.37,0.0,142.29
26,1291.23,992.88,298.35,491.2
28,806.36,806.36,0.0,336.94
49,810.83,361.29,449.54,258.35
33,1081.22,851.43,229.79,509.98
45,1441.24,398.57,1042.67,187.52
75,1012.27,1012.27,0.0,403.32
18,692.15,200.0,492.15,68.51
27,2266.69,1943.93,322.76,701.41
51,835.78,278.13,557.65,82.13
18,853.01,401.01,452.0,151.1
51,2288.12,1651.3,636.82,740.22
18,833.15,833.15,0.0,428.56
44,1071.38,688.39,382.99,322.7
57,1647.55,1022.26,625.29,484.36
19,2834.69,1786.93,1047.76,896.0
32,4185.54,3361.52,824.02,1969.69
32,477.64,200.0,277.64,91.42
59,640.81,496.45,144.36,144.69
36,2249.15,1452.6,796.55,312.97
21,2211.67,1719.97,491.7,787.13
18,447.83,200.0,247.83,73.6
46,1660.58,1652.53,8.05,783.29
53,2918.51,2002.68,915.83,983.77
31,1695.74,1008.38,687.36,227.46
55,1243.68,1243.68,0.0,219.49
18,7721.77,5922.83,1798.94,1860.96
18,957.21,943.62,13.59,478.55
25,2736.48,2486.55,249.93,1123.72
38,347.08,200.0,147.08,103.87
38,148.76,148.76,0.0,107.15
18,1544.5,817.35,727.15,319.06
40,1592.04,1119.81,472.23,259.52
59,587.12,200.0,387.12,28.62
24,2792.48,2348.74,443.74,1298.07
