ID_Ventas,Fecha_de_Ventas,product_id,cantidad_vendida,actual_price,descuento_porcentaje,precio_descontado,total_ventas,ID_Cliente
2229,2023-03-23,1028,3,101.95,9.05,92.72,278.17,4124
2230,2023-03-23,1068,2,882.43,21.17,695.62,1391.24,7219
2231,2023-03-23,1023,7,747.57,23.4,572.64,4008.47,3807
2232,2023-03-23,1034,2,161.06,22.2,125.3,250.61,3003
2233,2023-03-23,1002,10,180.65,20.57,143.49,1434.9,5631
2234,2023-03-23,1012,7,980.62,7.01,911.88,6383.15,2417
2235,2023-03-23,1002,1,180.65,13.26,156.7,156.7,878
2236,2023-03-23,1039,6,690.52,21.59,541.44,3248.62,2353
2237,2023-03-23,1037,2,561.23,8.13,515.6,1031.2,8168
2238,2023-03-23,1032,3,752.55,24.42,568.78,1706.33,7667
2239,2023-03-23,1021,4,393.65,19.62,316.42,1265.66,5330
2240,2023-03-23,1027,2,620.47,15.8,522.44,1044.87,1406
2241,2023-03-23,1039,8,690.52,21.13,544.61,4356.9,4222
2242,2023-03-23,1043,7,124.64,24.43,94.19,659.33,7187
2243,2023-03-23,1016,9,381.88,6.17,358.32,3224.86,388
2244,2023-03-23,1007,10,355.35,18.18,290.75,2907.47,1622
2245,2023-03-23,1048,6,443.78,24.29,335.99,2015.92,5659
2246,2023-03-23,1014,6,197.14,11.5,174.47,1046.81,5729
2247,2023-03-23,1011,8,621.19,16.8,516.83,4134.64,4537
2248,2023-03-23,1052,7,388.58,22.9,299.6,2097.17,1069
2249,2023-03-23,1014,1,197.14,16.9,163.82,163.82,5269
2250,2023-03-23,1041,3,709.21,8.95,645.74,1937.21,7491
2251,2023-03-23,1002,1,180.65,7.44,167.21,167.21,6260
2252,2023-03-23,1018,5,794.15,9.93,715.29,3576.45,2395
2253,2023-03-23,1002,10,180.65,12.77,157.58,1575.81,7981
2254,2023-03-24,1014,6,197.14,17.91,161.83,970.99,1597
2255,2023-03-24,1004,7,548.03,17.85,450.21,3151.45,4466
2256,2023-03-24,1017,7,638.97,7.79,589.19,4124.36,708
2257,2023-03-24,1029,5,731.48,5.87,688.54,3442.71,2402
2258,2023-03-24,1051,1,759.47,6.4,710.86,710.86,1778
2259,2023-03-24,1007,9,355.35,5.92,334.31,3008.82,1721
2260,2023-03-24,1029,5,731.48,15.46,618.39,3091.97,5063
2261,2023-03-24,1035,7,905.13,12.7,790.18,5531.25,4840
2262,2023-03-24,1036,9,811.63,11.35,719.51,6475.59,4126
2263,2023-03-24,1049,7,463.03,23.72,353.2,2472.39,3577
2264,2023-03-24,1005,5,217.83,15.74,183.54,917.72,3531
2265,2023-03-24,1072,10,928.81,22.67,718.25,7182.49,7568
2266,2023-03-24,1071,2,360.99,21.02,285.11,570.22,2137
2267,2023-03-24,1007,8,355.35,15.58,299.99,2399.89,8191
2268,2023-03-24,1060,6,896.25,16.65,747.02,4482.15,6944
2269,2023-03-24,1006,3,987.11,11.27,875.86,2627.59,7396
2270,2023-03-24,1031,5,184.08,17.06,152.68,763.38,819
2271,2023-03-24,1046,4,691.1,7.17,641.55,2566.19,3335
2272,2023-03-24,1022,3,535.63,12.47,468.84,1406.51,4833
2273,2023-03-24,1062,7,401.49,14.9,341.67,2391.68,7420
2274,2023-03-24,1070,7,594.21,15.25,503.59,3525.15,6191
2275,2023-03-24,1042,5,827.95,18.96,670.97,3354.85,3925
2276,2023-03-24,1054,6,272.56,19.28,220.01,1320.06,800
2277,2023-03-24,1014,2,197.14,19.23,159.23,318.46,7872
2278,2023-03-24,1067,8,865.32,23.35,663.27,5306.14,4388
2279,2023-03-24,1028,7,101.95,16.84,84.78,593.47,4490
2280,2023-03-24,1023,6,747.57,19.82,599.4,3596.41,5776
2281,2023-03-25,1035,5,905.13,6.62,845.21,4226.05,2243
2282,2023-03-25,1035,6,905.13,18.63,736.5,4419.03,4937
2283,2023-03-25,1025,8,571.65,9.49,517.4,4139.2,8072
2284,2023-03-25,1064,6,483.58,15.23,409.93,2459.58,4116
2285,2023-03-25,1017,1,638.97,18.1,523.32,523.32,911
2286,2023-03-25,1051,7,759.47,10.12,682.61,4778.28,336
2287,2023-03-25,1028,2,101.95,14.83,86.83,173.66,2077
2288,2023-03-25,1013,7,456.05,15.11,387.14,2709.99,293
2289,2023-03-25,1024,9,564.29,19.36,455.04,4095.39,1764
2290,2023-03-25,1053,1,904.23,23.72,689.75,689.75,2926
2291,2023-03-25,1027,7,620.47,15.59,523.74,3666.17,1663
2292,2023-03-25,1044,7,160.64,5.41,151.95,1063.65,6135
2293,2023-03-25,1048,8,443.78,10.89,395.45,3163.62,4182
2294,2023-03-25,1065,8,50.35,6.25,47.2,377.62,2412
2295,2023-03-25,1052,1,388.58,10.33,348.44,348.44,4224
2296,2023-03-25,1020,1,382.89,24.23,290.12,290.12,3998
2297,2023-03-25,1005,6,217.83,19.8,174.7,1048.2,7756
2298,2023-03-25,1068,3,882.43,17.67,726.5,2179.51,1813
2299,2023-03-25,1048,10,443.78,24.92,333.19,3331.9,5101
2300,2023-03-25,1005,1,217.83,21.05,171.98,171.98,281
2301,2023-03-25,1046,1,691.1,5.9,650.33,650.33,1469
2302,2023-03-25,1011,1,621.19,23.49,475.27,475.27,3024
2303,2023-03-25,1022,8,535.63,16.72,446.07,3568.58,6336
2304,2023-03-25,1013,10,456.05,16.19,382.22,3822.16,4178
2305,2023-03-25,1041,6,709.21,17.6,584.39,3506.33,6831
2306,2023-03-25,1062,5,401.49,6.88,373.87,1869.34,7016
2307,2023-03-25,1038,5,537.23,20.56,426.78,2133.88,8116
2308,2023-03-25,1025,10,571.65,17.17,473.5,4734.98,4489
2309,2023-03-26,1028,5,101.95,9.4,92.37,461.83,1137
2310,2023-03-26,1009,3,140.95,11.46,124.8,374.39,3670
2311,2023-03-26,1070,1,594.21,9.22,539.42,539.42,5989
2312,2023-03-26,1018,6,794.15,13.73,685.11,4110.68,1484
2313,2023-03-26,1026,2,602.31,21.51,472.75,945.51,1120
2314,2023-03-26,1038,6,537.23,23.38,411.63,2469.75,3522
2315,2023-03-26,1016,9,381.88,16.15,320.21,2881.86,7173
2316,2023-03-26,1072,7,928.81,19.39,748.71,5241.0,2988
2317,2023-03-26,1046,9,691.1,7.24,641.06,5769.58,7209
2318,2023-03-26,1048,3,443.78,22.1,345.7,1037.11,3582
2319,2023-03-26,1031,9,184.08,18.17,150.63,1355.69,4240
2320,2023-03-26,1003,6,869.53,18.06,712.49,4274.96,4126
2321,2023-03-26,1016,5,381.88,12.4,334.53,1672.63,6269
2322,2023-03-26,1013,8,456.05,11.44,403.88,3231.02,2429
2323,2023-03-26,1069,8,405.92,24.37,307.0,2455.98,4671
2324,2023-03-26,1024,4,564.29,13.64,487.32,1949.28,2792
2325,2023-03-26,1006,2,987.11,13.45,854.34,1708.69,1662
2326,2023-03-26,1066,4,571.29,21.24,449.95,1799.79,5758
2327,2023-03-26,1005,3,217.83,24.18,165.16,495.48,5530
2328,2023-03-26,1018,2,794.15,19.73,637.46,1274.93,431
2329,2023-03-26,1043,5,124.64,14.16,106.99,534.95,4084
2330,2023-03-26,1065,10,50.35,8.41,46.12,461.16,1214
2331,2023-03-26,1032,7,752.55,9.43,681.58,4771.09,1837
2332,2023-03-26,1029,10,731.48,15.15,620.66,6206.61,3864
2333,2023-03-26,1005,3,217.83,7.63,201.21,603.63,7065
2334,2023-03-26,1009,6,140.95,18.22,115.27,691.61,2969
2335,2023-03-26,1023,6,747.57,19.13,604.56,3627.36,1131
2336,2023-03-27,1015,4,571.42,14.44,488.91,1955.63,2058
2337,2023-03-27,1056,5,168.71,16.7,140.54,702.68,3744
2338,2023-03-27,1058,6,258.17,20.61,204.96,1229.77,7248
2339,2023-03-27,1055,2,935.23,19.07,756.88,1513.76,5942
2340,2023-03-27,1049,3,463.03,20.7,367.18,1101.55,1530
2341,2023-03-27,1047,6,364.95,17.04,302.76,1816.58,4170
2342,2023-03-27,1067,6,865.32,15.14,734.31,4405.86,8101
2343,2023-03-27,1002,5,180.65,18.44,147.34,736.69,702
2344,2023-03-27,1007,2,355.35,18.27,290.43,580.86,94
2345,2023-03-27,1061,10,472.51,24.66,355.99,3559.89,1726
2346,2023-03-27,1033,5,639.96,6.61,597.66,2988.29,1945
2347,2023-03-27,1001,4,409.1,12.88,356.41,1425.63,2686
2348,2023-03-27,1024,4,564.29,18.41,460.4,1841.62,208
2349,2023-03-27,1060,5,896.25,5.85,843.82,4219.1,7817
2350,2023-03-27,1032,1,752.55,14.5,643.43,643.43,53
2351,2023-03-27,1063,6,98.48,24.67,74.18,445.11,7398
2352,2023-03-27,1015,9,571.42,8.4,523.42,4710.79,3199
2353,2023-03-27,1001,1,409.1,10.81,364.88,364.88,6752
2354,2023-03-27,1037,4,561.23,13.61,484.85,1939.39,5244
2355,2023-03-27,1023,1,747.57,11.23,663.62,663.62,4360
2356,2023-03-27,1020,2,382.89,8.5,350.34,700.69,7852
2357,2023-03-27,1061,7,472.51,13.28,409.76,2868.32,4988
2358,2023-03-27,1072,10,928.81,12.1,816.42,8164.24,405
2359,2023-03-27,1007,9,355.35,24.53,268.18,2413.64,7927
2360,2023-03-27,1031,6,184.08,19.12,148.88,893.3,968
2361,2023-03-27,1049,9,463.03,16.15,388.25,3494.26,4102
2362,2023-03-27,1066,4,571.29,11.89,503.36,2013.45,1637
2363,2023-03-27,1027,5,620.47,22.24,482.48,2412.39,2299
2364,2023-03-28,1060,5,896.25,5.85,843.82,4219.1,3319
2365,2023-03-28,1007,4,355.35,9.33,322.2,1288.78,4074
2366,2023-03-28,1038,7,537.23,17.73,441.98,3093.85,198
2367,2023-03-28,1056,5,168.71,5.09,160.12,800.61,8066
2368,2023-03-28,1029,4,731.48,17.67,602.23,2408.91,4761
2369,2023-03-28,1014,2,197.14,22.86,152.07,304.15,1864
2370,2023-03-28,1040,3,322.23,11.62,284.79,854.36,1716
2371,2023-03-28,1048,6,443.78,24.72,334.08,2004.47,1762
2372,2023-03-28,1002,3,180.65,19.74,144.99,434.97,1919
2373,2023-03-28,1049,5,463.03,12.02,407.37,2036.87,4139
2374,2023-03-28,1045,4,464.66,10.7,414.94,1659.77,3513
2375,2023-03-28,1038,10,537.23,19.98,429.89,4298.91,12
2376,2023-03-28,1065,2,50.35,5.76,47.45,94.9,6689
2377,2023-03-28,1001,6,409.1,13.15,355.3,2131.82,6778
2378,2023-03-28,1004,2,548.03,16.44,457.93,915.87,4683
2379,2023-03-28,1002,5,180.65,6.03,169.76,848.78,7289
2380,2023-03-28,1007,2,355.35,8.98,323.44,646.88,8248
2381,2023-03-28,1047,9,364.95,7.15,338.86,3049.7,6920
2382,2023-03-28,1018,4,794.15,22.63,614.43,2457.74,5760
2383,2023-03-28,1008,3,606.49,21.14,478.28,1434.83,4787
2384,2023-03-28,1058,10,258.17,13.58,223.11,2231.11,2054
2385,2023-03-28,1039,3,690.52,10.22,619.95,1859.85,2954
2386,2023-03-28,1062,7,401.49,18.21,328.38,2298.65,7205
2387,2023-03-28,1002,7,180.65,15.52,152.61,1068.29,2959
2388,2023-03-28,1030,3,180.64,17.05,149.84,449.52,6614
2389,2023-03-28,1013,6,456.05,16.25,381.94,2291.65,4603
2390,2023-03-28,1015,3,571.42,16.38,477.82,1433.46,2838
2391,2023-03-29,1063,6,98.48,19.19,79.58,477.49,4641
2392,2023-03-29,1027,6,620.47,5.97,583.43,3500.57,6815
2393,2023-03-29,1029,5,731.48,10.22,656.72,3283.61,2432
2394,2023-03-29,1001,7,409.1,15.58,345.36,2417.54,114
2395,2023-03-29,1040,7,322.23,8.04,296.32,2074.26,3423
2396,2023-03-29,1012,9,980.62,8.08,901.39,8112.47,368
2397,2023-03-29,1071,3,360.99,5.09,342.62,1027.85,6577
2398,2023-03-29,1008,3,606.49,24.92,455.35,1366.06,766
2399,2023-03-29,1007,8,355.35,16.46,296.86,2374.88,7076
2400,2023-03-29,1058,3,258.17,11.02,229.72,689.16,1212
2401,2023-03-29,1041,5,709.21,13.39,614.25,3071.23,2499
2402,2023-03-29,1022,6,535.63,10.6,478.85,2873.12,3609
2403,2023-03-29,1019,2,57.6,19.5,46.37,92.74,632
2404,2023-03-29,1034,1,161.06,21.86,125.85,125.85,6188
2405,2023-03-29,1047,4,364.95,13.96,314.0,1256.01,3750
2406,2023-03-29,1067,5,865.32,18.95,701.34,3506.71,7916
2407,2023-03-29,1067,1,865.32,9.14,786.23,786.23,1224
2408,2023-03-29,1068,6,882.43,7.33,817.75,4906.49,3225
2409,2023-03-29,1044,9,160.64,14.23,137.78,1240.03,4306
2410,2023-03-29,1058,10,258.17,23.85,196.6,1965.96,3226
2411,2023-03-29,1042,1,827.95,23.07,636.94,636.94,7622
2412,2023-03-29,1038,1,537.23,12.81,468.41,468.41,6855
2413,2023-03-29,1050,5,460.79,16.45,384.99,1924.95,2035
2414,2023-03-29,1049,9,463.03,20.46,368.29,3314.65,209
2415,2023-03-29,1011,8,621.19,19.31,501.24,4009.91,93
2416,2023-03-29,1056,7,168.71,15.17,143.12,1001.82,5832
2417,2023-03-29,1001,1,409.1,21.04,323.03,323.03,855
2418,2023-03-29,1068,7,882.43,8.85,804.33,5630.34,6690
2419,2023-03-30,1046,7,691.1,8.54,632.08,4424.56,5093
2420,2023-03-30,1050,3,460.79,9.55,416.78,1250.35,7608
2421,2023-03-30,1032,3,752.55,19.91,602.72,1808.15,663
2422,2023-03-30,1005,2,217.83,23.93,165.7,331.41,997
2423,2023-03-30,1061,10,472.51,22.02,368.46,3684.63,2985
2424,2023-03-30,1004,4,548.03,20.79,434.09,1736.38,4266
2425,2023-03-30,1049,6,463.03,14.06,397.93,2387.57,2462
2426,2023-03-30,1043,3,124.64,13.53,107.78,323.33,5050
2427,2023-03-30,1048,9,443.78,24.98,332.92,2996.31,2056
2428,2023-03-30,1063,6,98.48,11.43,87.22,523.34,2024
2429,2023-03-30,1015,8,571.42,16.55,476.85,3814.8,2394
2430,2023-03-30,1008,2,606.49,12.68,529.59,1059.17,7348
2431,2023-03-30,1033,3,639.96,12.98,556.89,1670.68,367
2432,2023-03-30,1020,5,382.89,13.87,329.78,1648.92,4909
2433,2023-03-30,1063,4,98.48,20.07,78.72,314.86,6275
2434,2023-03-30,1044,1,160.64,20.09,128.37,128.37,5167
2435,2023-03-30,1016,1,381.88,7.32,353.93,353.93,8236
2436,2023-03-30,1013,10,456.05,15.34,386.09,3860.92,438
2437,2023-03-30,1006,3,987.11,20.42,785.54,2356.63,6370
2438,2023-03-30,1028,9,101.95,5.54,96.3,866.72,2358
2439,2023-03-30,1038,1,537.23,14.55,459.06,459.06,5393
2440,2023-03-30,1050,6,460.79,14.67,393.19,2359.15,4018
2441,2023-03-30,1056,9,168.71,20.55,134.04,1206.36,7184
2442,2023-03-30,1055,10,935.23,24.95,701.89,7018.9,3228
2443,2023-03-30,1026,1,602.31,15.53,508.77,508.77,4248
2444,2023-03-30,1030,1,180.64,18.81,146.66,146.66,3328
2445,2023-03-30,1046,2,691.1,24.95,518.67,1037.34,1213
2446,2023-03-31,1052,10,388.58,16.91,322.87,3228.71,1972
2447,2023-03-31,1007,4,355.35,5.7,335.1,1340.38,7497
2448,2023-03-31,1026,8,602.31,17.73,495.52,3964.16,4213
2449,2023-03-31,1022,7,535.63,9.83,482.98,3380.84,5426
2450,2023-03-31,1027,4,620.47,19.15,501.65,2006.6,5641
2451,2023-03-31,1059,4,840.59,19.54,676.34,2705.35,2971
2452,2023-03-31,1045,7,464.66,16.79,386.64,2706.51,5184
2453,2023-03-31,1038,1,537.23,23.23,412.43,412.43,6503
2454,2023-03-31,1011,10,621.19,20.27,495.27,4952.75,7935
2455,2023-03-31,1022,1,535.63,22.79,413.56,413.56,1073
2456,2023-03-31,1012,9,980.62,19.43,790.09,7110.77,7915
2457,2023-03-31,1061,7,472.51,16.83,392.99,2750.91,5349
2458,2023-03-31,1060,3,896.25,5.08,850.72,2552.16,2103
2459,2023-03-31,1018,6,794.15,12.63,693.85,4163.09,2374
2460,2023-03-31,1009,4,140.95,16.36,117.89,471.56,2848
2461,2023-03-31,1037,3,561.23,13.39,486.08,1458.24,7016
2462,2023-03-31,1018,7,794.15,15.35,672.25,4705.74,940
2463,2023-03-31,1058,8,258.17,12.14,226.83,1814.63,2978
2464,2023-03-31,1030,6,180.64,15.89,151.94,911.62,6696
2465,2023-03-31,1014,10,197.14,15.05,167.47,1674.7,5476
2466,2023-03-31,1033,7,639.96,9.94,576.35,4034.44,2614
2467,2023-03-31,1050,3,460.79,12.12,404.94,1214.83,8040
2468,2023-03-31,1016,10,381.88,11.25,338.92,3389.18,4027
2469,2023-03-31,1007,7,355.35,21.34,279.52,1956.63,6689
2470,2023-03-31,1059,2,840.59,6.98,781.92,1563.83,7930
2471,2023-03-31,1067,5,865.32,7.45,800.85,4004.27,3373
2472,2023-03-31,1006,3,987.11,21.14,778.43,2335.3,207
2473,2023-03-31,1003,1,869.53,12.81,758.14,758.14,6552
2474,2023-04-01,1015,7,571.42,11.9,503.42,3523.95,4106
2475,2023-04-01,1053,2,904.23,15.2,766.79,1533.57,841
2476,2023-04-01,1058,8,258.17,12.38,226.21,1809.67,492
2477,2023-04-01,1067,7,865.32,7.26,802.5,5617.48,289
2478,2023-04-01,1051,8,759.47,8.8,692.64,5541.09,4215
2479,2023-04-01,1054,7,272.56,12.4,238.76,1671.34,5036
2480,2023-04-01,1023,8,747.57,23.04,575.33,4602.64,5882
2481,2023-04-01,1065,6,50.35,13.89,43.36,260.14,1771
2482,2023-04-01,1025,1,571.65,21.9,446.46,446.46,4339
2483,2023-04-01,1004,3,548.03,11.97,482.43,1447.29,2292
2484,2023-04-01,1054,10,272.56,16.39,227.89,2278.87,621
2485,2023-04-01,1045,6,464.66,8.71,424.19,2545.13,5107
2486,2023-04-01,1033,8,639.96,8.28,586.97,4695.77,3099
2487,2023-04-01,1033,1,639.96,12.99,556.83,556.83,4365
2488,2023-04-01,1065,4,50.35,20.74,39.91,159.63,3767
2489,2023-04-01,1024,7,564.29,15.21,478.46,3349.23,5285
2490,2023-04-01,1045,1,464.66,11.12,412.99,412.99,6272
2491,2023-04-01,1056,6,168.71,14.73,143.86,863.15,8073
2492,2023-04-01,1045,4,464.66,12.46,406.76,1627.05,191
2493,2023-04-01,1027,8,620.47,5.03,589.26,4714.08,3129
2494,2023-04-01,1069,2,405.92,7.92,373.77,747.54,422
2495,2023-04-01,1048,10,443.78,6.31,415.78,4157.77,1314
2496,2023-04-01,1029,5,731.48,13.55,632.36,3161.82,3153
2497,2023-04-01,1041,1,709.21,14.05,609.57,609.57,3159
2498,2023-04-01,1030,8,180.64,8.21,165.81,1326.48,8254
2499,2023-04-01,1053,1,904.23,10.85,806.12,806.12,1732
2500,2023-04-01,1066,2,571.29,24.57,430.92,861.85,6717
2501,2023-04-02,1002,1,180.65,5.26,171.15,171.15,5424
2502,2023-04-02,1012,6,980.62,12.96,853.53,5121.19,2729
2503,2023-04-02,1007,4,355.35,23.21,272.87,1091.49,7045
2504,2023-04-02,1051,10,759.47,16.57,633.63,6336.26,8319
2505,2023-04-02,1059,3,840.59,9.08,764.26,2292.79,7335
2506,2023-04-02,1032,7,752.55,23.71,574.12,4018.84,4957
2507,2023-04-02,1071,9,360.99,15.17,306.23,2756.05,1483
2508,2023-04-02,1053,7,904.23,12.84,788.13,5516.89,4146
2509,2023-04-02,1036,7,811.63,21.49,637.21,4460.47,2110
2510,2023-04-02,1054,9,272.56,17.29,225.43,2028.91,5343
2511,2023-04-02,1051,3,759.47,19.77,609.32,1827.97,5104
2512,2023-04-02,1012,5,980.62,7.08,911.19,4555.96,2655
2513,2023-04-02,1003,5,869.53,17.65,716.06,3580.29,5006
2514,2023-04-02,1010,2,440.66,10.05,396.37,792.75,2063
2515,2023-04-02,1060,7,896.25,9.61,810.12,5670.84,2090
2516,2023-04-02,1066,4,571.29,14.92,486.05,1944.21,3334
2517,2023-04-02,1052,8,388.58,21.1,306.59,2452.72,5157
2518,2023-04-02,1007,10,355.35,18.4,289.97,2899.66,3807
2519,2023-04-02,1057,5,552.95,17.92,453.86,2269.31,5053
2520,2023-04-02,1067,2,865.32,15.25,733.36,1466.72,2578
2521,2023-04-02,1069,3,405.92,10.21,364.48,1093.43,4044
2522,2023-04-02,1051,2,759.47,22.9,585.55,1171.1,7333
2523,2023-04-02,1007,6,355.35,24.13,269.6,1617.62,3834
2524,2023-04-02,1015,3,571.42,21.0,451.42,1354.27,2574
2525,2023-04-02,1013,7,456.05,9.82,411.27,2878.86,3250
2526,2023-04-02,1037,3,561.23,15.37,474.97,1424.91,7517
2527,2023-04-02,1004,9,548.03,6.88,510.33,4592.93,5911
2528,2023-04-02,1011,5,621.19,9.28,563.54,2817.72,42
2529,2023-04-03,1064,7,483.58,23.36,370.62,2594.31,2611
2530,2023-04-03,1014,9,197.14,6.83,183.68,1653.08,206
2531,2023-04-03,1008,7,606.49,23.4,464.57,3252.0,4826
2532,2023-04-03,1033,2,639.96,5.31,605.98,1211.96,7336
2533,2023-04-03,1009,7,140.95,21.33,110.89,776.2,6081
2534,2023-04-03,1027,1,620.47,8.2,569.59,569.59,4876
2535,2023-04-03,1048,4,443.78,24.91,333.23,1332.94,3244
2536,2023-04-03,1036,6,811.63,20.59,644.52,3867.09,4303
2537,2023-04-03,1021,10,393.65,23.31,301.89,3018.9,8201
2538,2023-04-03,1019,3,57.6,11.77,50.82,152.46,6613
2539,2023-04-03,1018,10,794.15,24.78,597.36,5973.6,3301
2540,2023-04-03,1014,1,197.14,17.08,163.47,163.47,7450
2541,2023-04-03,1062,1,401.49,18.74,326.25,326.25,3306
2542,2023-04-03,1003,4,869.53,7.87,801.1,3204.39,1750
2543,2023-04-03,1035,2,905.13,23.65,691.07,1382.13,3597
2544,2023-04-03,1068,4,882.43,13.88,759.95,3039.79,1800
2545,2023-04-03,1068,1,882.43,16.64,735.59,735.59,2060
2546,2023-04-03,1013,4,456.05,12.62,398.5,1593.99,3180
2547,2023-04-03,1009,2,140.95,12.68,123.08,246.16,7576
2548,2023-04-03,1023,6,747.57,19.89,598.88,3593.27,6548
2549,2023-04-03,1009,2,140.95,14.9,119.95,239.9,2327
2550,2023-04-03,1049,4,463.03,9.63,418.44,1673.76,7447
2551,2023-04-03,1050,3,460.79,10.19,413.84,1241.51,7515
2552,2023-04-03,1027,4,620.47,9.15,563.7,2254.79,6124
2553,2023-04-03,1054,10,272.56,17.23,225.6,2255.98,2760
2554,2023-04-03,1029,5,731.48,24.34,553.44,2767.19,6293
2555,2023-04-03,1045,5,464.66,15.92,390.69,1953.43,2659
2556,2023-04-04,1039,7,690.52,5.14,655.03,4585.19,21
2557,2023-04-04,1010,5,440.66,15.33,373.11,1865.53,6702
2558,2023-04-04,1047,1,364.95,8.05,335.57,335.57,7748
2559,2023-04-04,1049,6,463.03,6.03,435.11,2610.66,7298
2560,2023-04-04,1017,8,638.97,19.39,515.07,4120.59,5503
2561,2023-04-04,1063,4,98.48,16.88,81.86,327.43,222
2562,2023-04-04,1038,2,537.23,16.98,446.01,892.02,7961
2563,2023-04-04,1072,4,928.81,15.18,787.82,3151.27,1287
2564,2023-04-04,1031,6,184.08,21.42,144.65,867.9,6030
2565,2023-04-04,1043,8,124.64,18.98,100.98,807.87,2327
2566,2023-04-04,1059,7,840.59,15.96,706.43,4945.02,5648
2567,2023-04-04,1064,2,483.58,6.42,452.53,905.07,1185
2568,2023-04-04,1035,9,905.13,15.86,761.58,6854.19,3254
2569,2023-04-04,1013,4,456.05,23.37,349.47,1397.88,1775
2570,2023-04-04,1040,8,322.23,17.94,264.42,2115.38,4508
2571,2023-04-04,1006,8,987.11,22.44,765.6,6124.82,2601
2572,2023-04-04,1045,9,464.66,20.28,370.43,3333.84,4840
2573,2023-04-04,1034,6,161.06,16.37,134.69,808.17,2557
2574,2023-04-04,1013,3,456.05,15.75,384.22,1152.67,5984
2575,2023-04-04,1015,6,571.42,14.86,486.51,2919.04,4286
2576,2023-04-04,1065,9,50.35,16.72,41.93,377.38,5027
2577,2023-04-04,1011,4,621.19,16.91,516.15,2064.59,3007
2578,2023-04-04,1049,9,463.03,15.04,393.39,3540.51,5638
2579,2023-04-04,1044,10,160.64,22.52,124.46,1244.64,2055
2580,2023-04-04,1004,4,548.03,21.53,430.04,1720.16,5877
2581,2023-04-04,1033,2,639.96,18.57,521.12,1042.24,2744
2582,2023-04-04,1064,3,483.58,12.15,424.83,1274.48,4001
2583,2023-04-04,1047,10,364.95,18.86,296.12,2961.2,5078
2584,2023-04-05,1015,10,571.42,13.65,493.42,4934.21,7438
2585,2023-04-05,1037,6,561.23,21.63,439.84,2639.02,5711
2586,2023-04-05,1072,5,928.81,11.72,819.95,4099.77,7320
2587,2023-04-05,1053,7,904.23,8.58,826.65,5786.53,4633
2588,2023-04-05,1047,3,364.95,11.89,321.56,964.67,1567
2589,2023-04-05,1017,10,638.97,15.36,540.82,5408.24,4784
2590,2023-04-05,1066,5,571.29,22.52,442.64,2213.18,349
2591,2023-04-05,1029,9,731.48,16.77,608.81,5479.3,2129
2592,2023-04-05,1069,3,405.92,9.49,367.4,1102.19,1181
2593,2023-04-05,1062,10,401.49,15.81,338.01,3380.14,4275
2594,2023-04-05,1042,2,827.95,8.57,756.99,1513.99,5946
2595,2023-04-05,1052,4,388.58,9.74,350.73,1402.93,5618
2596,2023-04-05,1032,5,752.55,22.98,579.61,2898.07,4846
2597,2023-04-05,1059,8,840.59,18.03,689.03,5512.25,969
2598,2023-04-05,1038,7,537.23,20.35,427.9,2995.33,8304
2599,2023-04-05,1018,2,794.15,14.21,681.3,1362.6,5568
2600,2023-04-05,1028,9,101.95,7.13,94.68,852.13,6649
2601,2023-04-05,1026,2,602.31,24.5,454.74,909.49,5866
2602,2023-04-05,1037,6,561.23,8.23,515.04,3090.24,2874
2603,2023-04-05,1052,3,388.58,9.6,351.28,1053.83,5709
2604,2023-04-05,1041,8,709.21,22.24,551.48,4411.85,7610
2605,2023-04-05,1044,8,160.64,23.58,122.76,982.09,8218
2606,2023-04-05,1064,7,483.58,9.99,435.27,3046.89,4296
2607,2023-04-05,1022,3,535.63,19.17,432.95,1298.85,2028
2608,2023-04-05,1069,7,405.92,16.03,340.85,2385.96,2502
2609,2023-04-05,1067,10,865.32,15.18,733.96,7339.64,3732
2610,2023-04-05,1035,3,905.13,13.6,782.03,2346.1,137
2611,2023-04-06,1046,5,691.1,8.04,635.54,3177.68,6863
2612,2023-04-06,1045,9,464.66,8.08,427.12,3844.04,1864
2613,2023-04-06,1023,4,747.57,22.45,579.74,2318.96,4376
2614,2023-04-06,1059,8,840.59,15.3,711.98,5695.84,1344
2615,2023-04-06,1035,10,905.13,10.32,811.72,8117.21,5358
2616,2023-04-06,1061,2,472.51,5.69,445.62,891.25,3050
2617,2023-04-06,1009,5,140.95,23.75,107.47,537.37,236
2618,2023-04-06,1015,5,571.42,20.31,455.36,2276.82,4587
2619,2023-04-06,1044,1,160.64,17.29,132.87,132.87,703
2620,2023-04-06,1044,4,160.64,14.16,137.89,551.57,5145
2621,2023-04-06,1044,1,160.64,8.61,146.81,146.81,1310
2622,2023-04-06,1032,10,752.55,9.5,681.06,6810.58,3651
2623,2023-04-06,1058,5,258.17,20.74,204.63,1023.13,8010
2624,2023-04-06,1062,5,401.49,22.76,310.11,1550.55,2185
2625,2023-04-06,1017,1,638.97,18.39,521.46,521.46,6723
2626,2023-04-06,1060,8,896.25,19.86,718.25,5746.04,733
2627,2023-04-06,1067,2,865.32,8.57,791.16,1582.32,3046
2628,2023-04-06,1053,6,904.23,5.4,855.4,5132.41,6862
2629,2023-04-06,1062,1,401.49,8.3,368.17,368.17,6923
2630,2023-04-06,1047,1,364.95,8.14,335.24,335.24,3862
