default,student,balance,income
No,No,1292.46432939569,24155.343301647532
Yes,No,2731.8345340923943,51622.30662212362
No,Yes,853.525437488025,30352.787790055245
No,Yes,434.27656494287737,23009.209648058644
No,No,364.5880047910862,33041.11849257347
No,No,175.25291706344802,55728.31914851334
Yes,No,1990.6446556491328,33953.33517661865
No,No,1239.3031541438609,32332.0990876702
No,No,238.9756272374687,25565.91348967182
No,No,343.8953093259147,31163.358021946275
No,Yes,842.9285995762737,11670.094133711664
No,No,1351.5307967592269,38707.929984500355
No,No,960.7430843694111,46092.589968430504
No,Yes,1074.5301656654035,32342.787054460143
No,Yes,931.5788768646253,18532.790273732797
No,No,251.71999363685083,10553.121183655203
No,Yes,851.3042553950055,25824.922980531523
No,No,646.276775100167,46687.0634971497
No,No,172.6632489494082,17458.61057792369
No,No,1957.9113884555936,29763.953620904314
No,No,406.2517020827604,37074.1462029241
No,No,177.67120626719347,25089.381459972603
No,No,465.8490455000766,16218.426803974453
No,No,542.2849222643763,26062.870022133968
No,No,631.3507404573319,27809.146695196563
No,No,535.0684875971483,14638.386572296207
No,No,659.3246071389659,44215.439701706324
No,No,746.9410788454057,49039.154154555064
No,No,718.4711668886176,33795.56860753027
No,No,890.6715271844355,40794.87155906694
No,Yes,1115.2801223720826,13095.675609933334
No,Yes,1135.4465943695154,22458.951993201852
No,No,1118.382420040575,27710.954615996758
No,No,369.24307472624844,37615.573988265125
No,No,380.9665080832478,6519.8480012792825
No,No,1355.7637641758713,30459.295054901922
No,No,477.61537494274233,39784.007960474715
No,No,604.5233301395543,35881.97518950988
No,No,563.357702020517,41329.0699490322
Yes,No,2667.748060468617,27516.24418229449
No,No,316.3151249099743,5266.820476323097
No,No,310.98535440777476,44488.84427992297
No,Yes,793.2847589530677,28764.023235717752
No,No,576.0238104013181,49187.57235252428
No,No,236.7862435359087,34242.56418686326
No,No,620.2989383840234,37662.39174014806
No,No,674.9763753761857,56792.477031701004
No,No,438.97003459944085,14989.894990816258
No,No,591.8753274080725,37947.03962227992
No,No,344.1422219560363,45677.39603644375
No,Yes,284.80168127506187,24938.071989234373
No,No,474.65833511601596,34163.070791294354
No,No,273.50037531422055,18664.277518007882
No,Yes,234.1314031317999,33720.562047991254
No,No,94.58086849308667,44189.40166165424
No,No,786.0767369875088,46325.58939664927
No,No,461.72774701152076,33284.46139249029
No,No,1361.2001633943892,30292.7043689996
No,No,493.71971615654246,33432.94160214633
No,No,783.2844425325661,50493.22690425531
No,No,389.4312051065447,30896.922228791944
No,No,645.5697516241388,48319.4287919213
No,No,95.4891448611277,32029.02015895515
No,Yes,562.6870431674139,17449.19412629461
No,Yes,381.7651198456146,8909.291691176773
No,No,1268.033085828306,39241.30050867025
No,Yes,896.2344630966569,28826.854834503367
No,No,1149.1420899675695,21994.650293006933
No,Yes,1755.448730655072,33788.04336854569
No,No,438.03401531890785,19686.23223767843
No,Yes,868.2653801205736,28409.06739589999
No,Yes,300.505022676622,28752.37620115156
No,No,870.6279604927084,44231.64817597962
No,No,962.4589525477978,13792.024847068096
No,Yes,994.189138827498,30918.10883139304
No,No,437.62728287893367,32051.577543044692
Yes,No,2078.284713640884,30096.38842416491
No,No,673.6365546543456,41750.094747659394
No,No,251.81729169357348,43106.86230691646
No,No,1027.1307396464715,13613.66770417793
Yes,No,1293.7791532260344,20602.123133390032
No,No,256.51362933108675,45492.125415975635
No,Yes,651.1066563370746,26774.923540262713
No,No,174.01676529600357,35317.523078221246
No,No,1500.4575477501185,23643.297785997704
No,No,615.3717017652058,37888.416508920294
No,Yes,383.2814204015818,31982.524921247015
No,No,1305.1608463934422,56679.32929643233
No,Yes,791.7837087006726,20970.691734931243
No,No,1185.6182734096353,42270.86178650508
No,No,910.3939301765871,52048.81580132879
No,No,281.9661029233593,19013.06133335049
No,No,425.4305995640455,51491.28508523856
No,Yes,392.7489960216732,24854.50510810411
No,No,235.8417674346203,34248.64298942115
No,No,130.01354282252245,28082.7121392325
Yes,Yes,2821.8328803200025,20902.73779573947
No,No,817.4715973127254,26049.87797990804
No,No,906.3165548258015,23969.759565275395
No,Yes,1685.5223206627131,26597.357530999034
No,No,421.8687744053415,44626.87437615507
No,Yes,224.89334740655843,16115.77600465436
No,Yes,1337.8597649656972,18583.826412784598
No,No,219.227240572831,36063.449776515816
No,No,1096.636973161208,22354.99396667484
No,No,159.13242330845233,35941.30040833931
No,No,204.079782183754,30803.10858694357
No,Yes,464.8658899212139,11984.378661120263
No,No,1068.1995513969969,38216.304120078516
Yes,No,1900.6804480021035,27889.804230544025
No,No,905.2786236429623,43750.48509500554
No,No,400.4507088162181,31545.04186078554
No,No,1255.9792159429437,26386.894911951546
No,Yes,184.9032151798097,23217.28681961596
No,No,296.0352419635628,45919.70764915101
No,Yes,850.3299660904033,36342.75769092597
No,No,1140.3113078972797,39430.71113228098
No,No,564.612182573205,27609.68349601307
No,No,517.8894785621927,33826.069827680905
No,Yes,650.9149776755181,22761.078874042825
No,No,1396.1368223217175,31997.598111824456
No,Yes,415.82846460568425,21669.2697855046
No,Yes,333.85497514867825,16692.00859991134
No,Yes,642.7884715923993,30279.331896398
No,No,1528.251510774133,42107.798304457065
No,No,381.80276944079515,33731.625856401355
No,No,541.0760151375093,46087.47657421684
No,No,151.4018254600924,39410.505791592215
No,Yes,670.9716872388726,15634.957227205461
No,Yes,946.4921078743395,20969.165116617034
No,Yes,263.4664640105782,33812.59524989971
No,No,1397.9007466610585,29893.521425082137
No,No,781.2704075608824,26566.699976862437
No,No,433.4481450498368,40724.091679624486
No,No,785.5829249855594,30697.82587685757
No,Yes,1132.3821857998416,27375.494083891994
No,Yes,132.34166543969837,23197.18747136757
No,No,807.8952947346595,25533.443902020103
No,No,1492.2552262121499,26568.880425416326
No,No,342.2780480420346,16642.50822503903
No,No,441.1654400938943,22448.174417403738
No,No,502.97188430170553,39783.78380391216
No,No,1149.1807019850519,45557.70384043141
No,No,257.11381464860335,27395.73751331562
No,Yes,1095.46915903799,13825.119286402582
No,No,510.58373327109194,44878.373302646374
No,Yes,2351.3949976831173,31621.996518285523
No,No,534.5900672479428,40729.58756258442
No,Yes,64.33676226077013,13293.477511438725
No,Yes,1243.7982260060517,27055.83670376398
No,No,879.954214556678,39015.78866731856
No,No,756.9974585799959,42505.75895565287
No,No,1464.9848750461028,35009.89025208498
No,No,129.14544278977783,25998.249660165693
No,No,300.0399825921636,29454.583630512847
No,No,643.0616873731165,45270.52936907225
No,Yes,872.8096290512249,26106.796109465162
No,No,573.1732506961581,20419.43036599065
No,No,153.8356790593183,50564.67357130138
No,No,444.73401640029454,45055.47262868216
Yes,Yes,2243.830150404851,35087.490639788804
No,No,245.69046582278443,44843.12383912294
No,No,632.2286512957966,24216.021884261783
No,Yes,1098.3886466505169,25760.03466169104
No,No,1126.226777516167,39534.94201064099
No,No,1033.0128003716836,20056.959937757216
No,No,418.36714391252093,21776.136342146427
No,No,298.8824207386854,40933.98233644877
No,No,1969.7548766195046,41726.882962396296
No,Yes,1443.6959727953479,40027.53320484792
No,No,678.7169021651282,30896.134008874782
No,No,1635.9918370105859,16670.54666994645
No,No,188.5563141856107,31988.67421901011
No,No,55.88470488180695,41934.598963086195
No,No,721.2057475347508,29859.01280115061
No,Yes,896.1581453076894,24162.22054205623
No,Yes,205.4841629608957,18955.315620584093
No,No,1173.3669064176504,45430.95155816585
No,No,89.10723112501982,40946.15582353064
No,No,840.8035514021915,25299.25461658094
No,Yes,1178.9223491513442,19796.52094802988
No,No,714.8222829987615,26705.08062167831
No,No,147.3076906822431,14903.784461988213
No,Yes,1745.4510331622637,18116.116885116804
No,No,430.0565036788999,15771.36975571396
No,No,431.19703155571347,42835.796218348114
No,No,363.3263220338181,43628.75131655528
No,No,1058.0082550042578,30512.107268274005
No,Yes,496.07616196991273,24882.871013957414
No,No,224.3387191001966,44209.9966079162
No,No,1268.2732157878504,41337.8204075842
No,No,620.7326003399183,53546.98609344382
No,Yes,1558.3026398325103,25265.887225164297
No,Yes,787.6097808255084,33618.44733433691
No,No,342.4570459889424,34451.19968985593
No,No,106.12499690188679,32305.015418460385
No,No,723.493151414801,40286.84064817532
No,No,503.8452715862748,39021.532131732325
No,No,1088.7499913239378,27420.782740814808
No,No,397.58014019083146,25259.688840745977
No,Yes,1031.0664574660798,23973.42905008435
No,No,636.1415309423281,14599.292595346731
No,No,316.82159931538644,30424.696212882096
No,Yes,509.3999287960408,16573.630353323908
No,No,184.345349829252,27736.537382662485
Yes,No,2060.038825842676,25712.673507402957
No,No,845.9222507188459,41179.08967371614
No,No,172.0965538302953,37966.79628050672
No,Yes,2389.403291123488,23820.667672970303
No,No,242.54728606820458,29666.236257059292
No,No,391.87407643328066,43846.98342478032
No,Yes,640.0589988483039,29754.540182594006
No,No,647.949633169507,32388.586748048485
No,No,1068.620793136614,47047.467456518396
No,No,79.4158031387748,31604.56852374992
No,Yes,786.9071742492283,24882.917669665425
No,No,511.80200002874585,27757.813797931092
No,No,733.185732116321,29567.897672174775
No,No,491.8499493640888,27229.83475283656
No,Yes,528.3470367426452,28263.142996544408
No,Yes,699.2948364538312,26083.536479855768
Yes,No,1919.3811319451677,22972.61285328753
No,Yes,536.7963859888082,27415.143352970463
No,Yes,1692.5352920228024,36000.657393507936
No,No,710.3304320306218,26899.239665566085
No,No,685.8422080439148,26327.414374199485
No,No,738.3777038551342,33580.66881859586
No,No,913.2270089030303,47282.34760003031
No,Yes,571.3715827824043,20381.81406492369
No,No,1345.6284325290453,51918.50932615303
No,No,914.8332701160554,22929.413616708756
No,No,201.06595600650405,35380.48566343421
No,Yes,65.13215308608899,11541.179513269983
No,No,1880.694608752751,24138.53049536985
No,No,755.7804610145162,31365.990721015223
No,Yes,212.84153447256193,25341.3588489552
No,Yes,536.1774977042401,32135.12384091573
Yes,Yes,1443.22156030532,18554.694827419513
No,No,556.1321622843554,37706.4391124469
No,No,596.1100514239877,20108.929175765825
No,Yes,1263.7259789043796,30518.974458553297
No,No,809.4219051814197,46603.823016194394
No,No,962.6528709550718,43875.248423954574
No,No,1045.3721049398841,43860.644303995155
No,Yes,421.06962784571783,22810.315098690702
No,No,380.0774134668478,36267.12124694458
No,No,315.0214127025901,32530.200001055295
No,No,398.07410056922737,33044.91326629739
No,No,578.3198660096159,26063.369016504035
No,Yes,733.7499478181385,25421.67998889941
No,No,1602.8586142304764,37678.00337439622
No,No,781.3813435336714,43352.97668697734
No,No,587.2103301895246,37421.17915554187
No,No,256.6205430975931,42310.79326252991
No,Yes,600.2346651624392,18240.077030881523
Yes,Yes,2369.662017580273,33414.06546410964
Yes,No,1954.2693610307606,31087.46881284591
No,No,495.2847062873905,13012.459715528887
No,No,122.49362485167666,29605.098962493626
No,No,443.5244376378247,39266.80347244266
Yes,No,1614.51651876764,34322.043363137054
No,No,581.4357718234356,14079.877534672756
No,Yes,1264.6266502723322,24956.094946240875
No,Yes,761.2480356180776,24337.1203994653
No,No,163.05123768638887,23785.660720775668
No,Yes,782.0314877837685,27401.601097458493
No,Yes,1382.8626849739228,22513.19453823655
No,No,393.377569773728,13989.184337063765
No,Yes,1357.9035547956487,28315.525756427316
No,Yes,819.6737124154753,24673.721449401884
No,No,1090.2837527723416,48635.59210992294
No,Yes,981.4608396045682,17395.37817867782
No,No,272.6350308554443,31169.573369780668
No,No,504.3094035265038,44159.93435965696
No,No,491.3586057195131,24343.79094880363
No,Yes,453.28596981018256,30665.245914467978
No,No,771.5964535140145,44068.29609198714
No,No,2208.1742675309183,36637.803731611144
No,No,1346.8111338907702,31848.711858324277
No,No,1469.572254654586,27027.131875668285
No,No,358.34185407713943,26289.17283287399
No,No,1485.9324474388748,36608.307240138965
No,No,1820.3709800041634,4725.379665798493
No,Yes,417.87834258990927,19550.604759761023
No,No,884.4342439729088,26550.359232785788
No,Yes,1081.4873535753834,16533.704164243285
No,No,533.7572470229163,35357.10790415895
No,No,726.9544492535686,18802.105073648512
No,Yes,1119.4678599393344,31870.10652858702
No,No,562.2087494792268,42635.80576214363
No,Yes,1564.505479924961,32966.837165440185
No,No,202.1666731407366,28227.738893953716
No,No,489.65596087252834,35577.997827576764
No,No,1068.5369619347678,41731.710105585495
Yes,No,2058.2235073548572,32191.93891234476
No,No,1359.68409284354,27833.95046055816
No,No,715.9398331438251,34696.79049865947
No,No,583.4387433869784,31449.76533228601
No,No,512.0881315634781,22793.18390806618
No,No,514.5293564361908,9696.197758531955
No,No,105.30361557507327,24264.406793185022
No,No,2003.3128006845643,9903.883983341904
No,No,617.5622906294504,24800.110191436048
No,Yes,395.3727204449151,33383.43758674737
No,No,874.5953454412523,15014.837801462741
No,No,352.72990358070143,37988.997861475305
No,No,1220.4055217268744,45726.89178762672
No,No,338.69556352835224,17773.31151991699
No,No,1102.4851647651542,51443.29204058358
No,No,506.15728576082677,32735.29378152537
No,No,793.5630921175328,47081.52691148335
No,No,1160.8040605318758,36208.42111495898
No,No,417.4534253782622,28893.46861972296
No,No,1141.553821751538,4425.631209793668
No,No,110.90026153370974,22351.975132528532
No,No,1728.612709850098,40297.50192442903
No,No,1278.3410312340018,48872.83297361951
No,No,601.3166596408785,19453.470827199504
No,No,1435.4912361549639,32903.335021830084
No,No,1336.2903899846299,29040.069420565684
No,No,644.019899557824,37678.15648505952
No,Yes,766.5329351314956,24068.576138279896
No,No,294.7744102305027,29783.19661328521
No,No,670.4759714621055,39891.08325498151
No,No,157.53671142154116,26584.69590911682
No,No,1093.0454875694256,33612.402338610285
No,No,1109.4011433459787,41201.06578353353
No,No,112.8933853973199,26236.311872795355
No,No,1619.9508177151524,29910.449606507907
No,No,387.3763774708622,27919.808245082284
Yes,No,3447.2582798084873,38021.69376558254
No,No,763.7916022229638,36995.576541841896
No,Yes,1956.5818628613106,19822.988354999343
No,Yes,343.4820893151414,25836.10923048253
No,Yes,606.3255233105118,3765.5500871478457
No,No,415.6983973495004,41852.724079086474
No,Yes,185.39866631784304,29719.909098958633
No,Yes,243.38820461647884,19905.331740490838
No,Yes,700.1978119332122,18512.781938202537
No,No,853.0127455694359,32924.764898469526
No,Yes,310.7343364668693,17079.497705417278
No,No,480.74798504322536,25953.450331110063
No,No,351.1520971116579,36578.52774423666
No,No,613.9173994330476,41590.61220964945
No,Yes,1242.9832952279774,25675.100974785135
No,No,697.2655161805008,62363.28881217522
No,No,400.92782651942775,45985.874792165036
No,Yes,1567.8123781751433,28597.628884681395
No,No,833.175320713001,40491.88378652912
No,Yes,855.1427127029644,24057.31220080472
No,Yes,314.38189001466446,26982.574083738782
No,No,1214.166811335154,35475.95382259999
No,No,894.0672666989132,44008.38545436709
No,No,927.4103429020837,30708.605618876816
No,Yes,648.5101287797279,21121.946251800862
No,Yes,560.1331229856137,31696.47768196886
Yes,No,2010.038442134069,28900.09247908358
No,No,461.0647834290287,24050.713026871977
No,No,215.53789804357598,26018.705298521512
No,Yes,887.1767832544479,28690.31922434611
No,No,639.919075801476,60218.85873493305
No,No,1346.6336448970176,24623.090071509527
No,Yes,687.6928553423841,27966.040489780196
No,No,1012.8238549581454,35037.76180220693
No,No,1693.9841713224318,44781.88994609811
No,Yes,1028.5235929049743,27904.655299796137
No,No,274.24118339430635,45401.89122413435
No,No,874.5534901465369,36421.35697196604
No,No,487.4334351173993,25152.26013574003
No,No,776.6744486894116,26699.85231781117
No,No,643.5694423316797,35619.805963193416
No,Yes,253.3416898694988,26719.579190564342
No,No,570.5883822284882,29657.888304046377
No,No,260.2907884766542,53650.59575832491
No,No,433.09584480392874,42912.2193171465
